location_name,lat,lon
"Soho, Westminster, Greater London, England, UK",51.5156623,-0.1322115
"Theale, Reading, Berkshire, England, UK",51.4414691,-1.0796008066123808
"27 Shad Thames, Bermondsey, London, Greater London, England, UK",51.5028774,-0.07255285000000852
"Shad Thames, Bermondsey, London, Greater London, England, UK",51.5022066,-0.0720775
"Bermondsey, London, Greater London, England, UK",51.4970125,-0.063268
"King William Walk, Greenwich, London, Greater London, England, UK",51.4796264,-0.0068237
"Greenwich, London, Greater London, England, UK",51.4781086,-0.0154152
"Carlton House Terrace, St. James's, London, England, UK",51.5063357,-0.1319233
"Halton House, Halton, Wendover, Buckinghamshire, England, UK",53.310085,-2.693755
"Portobello Road, Notting Hill, London, England, UK",51.5164653,-0.2054244
"Athenaeum Club, Pall Mall, St. James's, London, England, UK",51.50678365,-0.13275411879751942
"Adelphi Building, John Adam Street, Strand, London, England, UK",51.509004,-0.121966
"Waterloo Bridge, River Thames, London, England, UK",51.4493821,-0.3875796
"Stone Buildings, Lincolns Inn, London, England, UK",51.517458,-0.113728
"27-28 Great Marlborough Street, Soho, Westminster, Greater London, England, UK",51.5138453,-0.1407526
"London, Greater London, England, UK",51.5073359,-0.12765
"Tower wharf, London, England, UK",51.5073348,-0.0772469
"Chief Goodstoney Rodeo Centre, AB-1A, Canmore, AB T0L 1N0, Canada",51.13638497777778,-114.92242092222223
"Adrspach National Park, Trutnov, Czech Republic",50.5608851,15.9130498
"Dunajec River Valley, Malopolskie, Poland",49.790952,20.3793521
"Flock Hill, Canterbury, New Zealand",-43.1783164,171.7477948
"Jezioro Siemianowskie, Podlaskie, Poland",52.93429495,23.81401281124556
"Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA",34.140506,-118.296536
"Tarnów, Malopolskie, Poland",50.025988299999995,20.96405842696229
"Kentwell Hall, Long Melford, Suffolk, England, UK",52.0983652,0.7187206630442042
"Elephant Rocks, Tokarahi, Otago, New Zealand",-44.9615044,170.6450546
"Hillsborough, Auckland, New Zealand",-36.9221753,174.7532908
"Highley Station, Severn Valley Railway, Shropshire, England, UK",52.5337041,-2.4214042
"Prague, Czech Republic",50.0874654,14.4212535
"Barrandov Studios, Prague, Czech Republic",50.0874654,14.4212535
"Tatra Mountains, Malopolskie, Poland",49.790952,20.3793521
"Christchurch, Canterbury, New Zealand",-43.530955,172.6366455
"Henderson Valley Studios, Hickory Avenue, Henderson, Auckland, New Zealand",-36.885225500000004,174.6298983610195
"Hobsonville Aerodrome, Hobsonville, Auckland, New Zealand",-36.799239,174.6473532
"Homebush, Darfield, Canterbury, New Zealand",-43.4716569,172.1652266
"Monte Cecilia House, Hillsborough Road, Hillsborough, Auckland, New Zealand",-36.929531,174.730317
"Glacier National Park, Montana, USA",48.50274,-113.9854
"Oamaru, Otago, New Zealand",-45.0997681,170.9684232
"Purakaunui Bay, Otago, New Zealand",-46.5447974,169.6115566
"Freshwater West Beach, Castlemartin, Pembroke, Pembrokeshire, Wales, UK",N/A,N/A
"Hatfield House, Melon Ground, Hatfield Park, Hatfield, Hertfordshire, England, UK",N/A,N/A
"St Pancras International Railway Station, Euston Road, St Pancras, London, Greater London, England, UK",51.5307482,-0.1258306
"Swinley Forest, Bracknell, Berkshire, England, UK",51.406692,-0.75454
"D Stage, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",51.53642,-0.5179
"Albert R. Broccoli 007 Stage, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",51.5524651,-0.5321619024569935
"Reynisfjara, Iceland",63.4044262,-19.058636107516655
"Gan, Laamu Atoll, Maldives",1.9240013999999999,73.55031562555652
"Canary Wharf Underground Railway Station, Heron Quays Road, Canary Wharf, Isle of Dogs, London, Greater London, England, UK",N/A,N/A
"Bovingdon Airfield, Chesham Road, Bovingdon, Hemel Hempstead, Hertfordshire, UK",N/A,N/A
"Shed 2, Cardington Airship Hangars, Bedfordshire, England, UK",52.1248304,-0.4416472
"Black Hangar Studios, Lasham Airfield, Alton, Hampshire, England, UK",51.167137,-0.937022
"E Stage, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",51.53642,-0.5179
"Iver Heath, Iver, Buckinghamshire, England, UK",51.54061725,-0.5204926906050409
"Buckinghamshire, England, UK",51.840894,-0.8998073587480795
"Alton, Hampshire, England, UK",51.167137,-0.937022
"Hampshire, England, UK",51.04483545,-1.2434093597173146
"Laamu Atoll, Maldives",1.95328225,73.40034650846036
"Bovingdon Airfield Studios, Bovingdon Airfield, Chesham Road, Bovingdon, Hemel Hempstead, Hertfordshire, UK",N/A,N/A
Maldives,3.7203503,73.2244152
"St. Helens, Oregon, USA",45.854994,-122.814545
"Scappoose, Oregon, USA",45.7572997,-122.8743589
"33244 SW Sequoia Street, Scappoose, Oregon, USA",45.746308,-122.883518
"Portland, Oregon, USA",45.5202471,-122.674194
"Beaverton, Oregon, USA",45.4871723,-122.80378
"3814 SE Martins Street, Portland, Oregon, USA",45.478226250000006,-122.62327829984537
"Whittier High School - 12417 E. Philadelphia Street, Whittier, California, USA",33.979822,-118.04404
"Walt Disney's Golden Oak Ranch - 19802 Placerita Canyon Road, Newhall, California, USA",34.3821339,-118.5117856
"Puente Hills Mall - 1600 Azusa Avenue, City of Industry, California, USA",33.993549,-117.930595
"1711 Bushnell Avenue, South Pasadena, California, USA",34.10618125,-118.14155765061811
"1727 Bushnell Avenue, South Pasadena, California, USA",34.105706,-118.14152424760314
"Gamble House - 4 Westmoreland Place, Pasadena, California, USA",34.151704,-118.160786
"Hollywood United Methodist Church - 6817 Franklin Avenue, Hollywood, Los Angeles, California, USA",34.104268,-118.339035
"9303 Roslyndale Avenue, Los Angeles, California, USA",34.238987,-118.43333
"1809 Bushnell Avenue, South Pasadena, California, USA",34.1052975,-118.14153495471311
"Courthouse Square, Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA",34.138586,-118.355735
"RR Blacker House - 1177 Hillcrest Avenue, Oak Knoll, Pasadena, California, USA",34.126971,-118.133554
"535 North Victory Boulevard, Burbank, California, USA",34.179827,-118.319963
"McCambridge Recreation Center, 1515 N. Glenoaks Blvd., Burbank, California, USA",34.192096,-118.320878
"Kagel Canyon Street & Sandusky Avenue, Arleta, California, USA",34.2816959,-118.3790431
"Chino, California, USA",34.0133561,-117.690075
"Burbank Community Center, Burbank, California, USA",34.1812089,-118.307201
"Stage 12, Universal Studios - 100 Universal City Plaza, Universal City, California, USA",34.138586,-118.355735
"Stage 23, Universal Studios - 100 Universal City Plaza, Universal City, California, USA",34.138586,-118.355735
"Stage 36, Universal Studios - 100 Universal City Plaza, Universal City, California, USA",34.138586,-118.355735
"Santa Clarita, California, USA",34.4127963,-118.5538088
"Glenfinnan, Highland, Scotland, UK",56.8710714,-5.446437
"Glen Coe, Highland, Scotland, UK",56.6669243,-5.0228812
"Loch Shiel, Highland, Scotland, UK",57.2089633,-5.405715248744751
"Green Lanes, Palmers Green, London, England, UK",51.6250616,-0.1004196
"St Paul's Cathedral, St Paul's Churchyard, City of London, England, UK",51.5130352,-0.0974829
"8 Stoney Street, London, Greater London, England, UK",51.50529685,-0.0912428753968603
"Dowding Way, Watford, Hertfordshire, England, UK",52.225180800000004,0.11559565000000392
"Wistman's Wood, Dartmoor, England, UK",50.577939150000006,-3.9612094273141425
"D Stage, Shepperton Studios, Shepperton, Surrey, England, UK",51.4071205,-0.464713677756921
"A Stage, Shepperton Studios, Shepperton, Surrey, England, UK",51.4071205,-0.464713677756921
"H Stage, Shepperton Studios, Shepperton, Surrey, England, UK",51.4071205,-0.464713677756921
"City of London, England, UK",51.5156177,-0.0919983
"41 Royce Grove, Watford, Hertfordshire, England, UK",51.6553875,-0.3957425
"Namib Desert, Namibia",-24.115903,15.904147
"Cape Town Film Studios, Cape Town, Western Cape, South Africa",-34.0315617,18.719156772105897
"Swakopmund, Erongo, Namibia",-22.6767841,14.5313988
"Sydney, New South Wales, Australia",-33.8698439,151.2082848
"Penrith, New South Wales, Australia",-33.74779624999999,150.71478824217297
"Potts Hill, Sydney, New South Wales, Australia",-33.8922191,151.0329222
"Disney Studios, Moore Park, Sydney, New South Wales, Australia",-33.890960899999996,151.22750517838074
"Cannon Beach, Oregon, USA",45.8900275,-123.9618623
"Astoria, Oregon, USA",46.1882007,-123.8319802
"368 38th Street, Astoria, Oregon, USA",46.192945934707915,-123.79978634936104
"John Warren Field - 677 18th Street, Astoria, Oregon, USA",46.186583,-123.822988
"Goat Rock State Beach, Jenner, California, USA",38.4496365,-123.1155588
"Lower Columbia Bowl - 826 Marine Drive, Astoria, Oregon, USA",46.190003,-123.834249
"Gower Street, Cannon Beach, Clatsop, Oregon, USA",45.8900275,-123.9618623
"304 38th Street, Astoria, Oregon, USA",46.19344105528352,-123.79973708261544
"Flavel House Museum - 441 8th Street, Astoria, Oregon, USA",46.1881154,-123.83514164555729
"Astoria Coffee Company - 304 37th Street, Astoria, Oregon, USA",46.193354,-123.801131
"East Mooring Basin Boat Ramp, Astoria, Oregon, USA",46.1882007,-123.8319802
"32 Skyline Avenue, Astoria, Oregon, USA",46.185859,-123.84253
"4669 Crystal Springs Dr, Los Angeles, California, USA",34.13243561111111,-118.28037611111111
"Stage 15, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.148175,-118.338482
"Ecola State Park, Highway 101, Cannon Beach, Oregon, USA",45.875697,-123.95683
"Clatsop County Jail - 732 Duane Street, Astoria, Oregon, USA",46.18854385,-123.8354815007776
"Stage 12, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.148175,-118.338482
"Backlot, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.148175,-118.338482
"Stage 19, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.148175,-118.338482
"Stage 19A, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.148175,-118.338482
"Stage 28A, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.148175,-118.338482
"Oregon, USA",43.9792797,-120.737257
"Warner Brothers Burbank Studios 4000 Warner Boulevard, Burbank, California, USA",34.148175,-118.338482
"Manhattan, New York City, New York, USA",40.777048,-73.967596
"Queens, New York CIty, New York, USA",40.718804,-73.805154
"Brooklyn, New York City, New York, USA",40.6526006,-73.9497211
"Trilith Studios - 461 Sandy Creek Road, Fayetteville, Georgia, USA",33.474626,-84.511576
"Alexander Hamilton Bridge, New York City, New York, USA",40.8452064,-73.92732009201943
"Franklin K. Lane High School - 999 Jamaica Avenue, Brooklyn, New York City, New York, USA",40.692633,-73.868909
"Vacaville, California, USA",38.3565773,-121.9877444
"West 12th Street, Manhattan, New York City, New York, USA",40.7359773,-73.9976754
"Queensboro Bridge, Manhattan, New York City, New York, USA",40.75573085,-73.95188400365261
"Worcester, Massachusetts, USA",42.2625621,-71.8018877
"Fan Pier Park, Boston, Massachusetts, USA",42.354657599999996,-71.04717827208005
"Revere, Massachusetts, USA",42.4084302,-71.0119948
"Pittsburgh, Pennsylvania, USA",40.4416941,-79.9900861
"Weymouth, Massachusetts, USA",42.2212188,-70.9391625
"74 Concord St., Framingham, Massachusetts, USA",42.278171,-71.417169
"Post Office Square, Boston, Massachusetts, USA",42.3575068,-71.0563378
"Revere Beach, Revere, Massachusetts, USA",42.414621,-70.990548
"606 Congress St, Boston, Massachusetts, USA",42.34796,-71.039514
"Liberty Square, Boston, Massachusetts, USA",42.3579962,-71.055333
"Boston, Massachusetts, USA",42.3554334,-71.060511
"Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA",34.083634,-118.32191
"Framingham, Massachusetts, USA",42.2773177,-71.4165905
"Massachusetts, USA",42.3788774,-72.032366
"Pennsylvania, USA",40.9699889,-77.7278831
"Hollywood, Los Angeles, California, USA",34.0980031,-118.329523
"Cliffs of Moher, County Clare, Ireland",52.9595033,-9.4441796
"Haddon Hall, Bakewell, Derbyshire, England, UK",53.1938185,-1.6495390704130992
"Baron's Hall, Penshurst Place, Penshurst, Kent, England, UK",51.1746714,0.18368291891430094
"Hever Castle, Hever, Kent, England, UK",51.1869092,0.11373480835010619
"Cave Dale, Peak District National Park, Derbyshire, England, UK",53.35,-1.83333
"Burnham Beeches, Buckinghamshire, England, UK",51.5565286,-0.6327670695416168
"Lathkill Dale, Derbyshire, England, UK",53.19217405,-1.6977598123553852
"Robin Hood's Stride, Birchover, Derbyshire, England, UK",53.1570297,-1.6658699
"Carl Wark, Peak District National Park, Yorkshire, England, UK",54.26667,-2.08333
"Bradley Rocks, Birchover, Derbyshire, England, UK",53.1559941,-1.6444649
"C Stage, Shepperton Studios, Shepperton, Surrey, England, UK",51.4071205,-0.464713677756921
"L Stage, Shepperton Studios, Shepperton, Surrey, England, UK",51.4071205,-0.464713677756921
"M Stage, Shepperton Studios, Shepperton, Surrey, England, UK",51.4071205,-0.464713677756921
"Peak District National Park, Derbyshire, England, UK",53.315827350000006,-1.7270339677790583
"Penshurst Place, Penshurst, Kent, England, UK",51.1746714,0.18368291891430094
"Shepperton, Surrey, England, UK",51.405698,-0.44224
"Surrey, England, UK",51.2715316,-0.3414523511290909
"Penshurst, Kent, England, UK",51.1612732,0.17662674124623903
"Derbyshire, England, UK",53.1185033,-1.5566179305872214
"Hever, Kent, England, UK",51.19346535,0.11045206572088995
"Kent, England, UK",51.2474823,0.7105077
"Samana, Dominican Republic",19.2036865,-69.3389611
"Wallilabou Bay, St Vincent and the Grenadines",13.24826,-61.27298
"Bequia, St Vincent and the Grenadines",12.59727015,-61.417773249999996
"Kingstown, St Vincent, St Vincent and the Grenadines",N/A,N/A
Dominica,19.0974031,-70.3028026
"Mexican Street, Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA",34.138586,-118.355735
"Stage 2, Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA",34.156874,-118.325027
"Marineland of the Pacific - 6610 Palos Verdes Drive South, Rancho Palos Verdes, California, USA",33.739483,-118.400278
"Little Europe, Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA",34.138586,-118.355735
"Mediterranean Square, Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA",34.138586,-118.355735
"Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA",34.156874,-118.325027
"Saunton Sands, Devon, England, UK",51.09189955,-4.227135887328566
"Hawaii, USA",19.593801499999998,-155.42837009716908
"St Abbs, Eyemouth, Scottish Borders, Scotland, UK",55.8722469,-2.0893924
"Trilith Studios, 461 Sandy Creek Road, Fayetteville, Georgia, USA",33.474626,-84.511576
Japan,36.5748441,139.2394179
"SANY America, 318 Cooper Circle, Peachtree City, Georgia, USA",33.3520935,-84.557443
"Edwards AFB, California, USA",34.912822,-117.948532
"The Proscenium, 1170 Peachtree Street NE, Atlanta, Georgia, USA",33.78631955,-84.38368746710526
"Facing MLK Jr Drive., 100 Broad St SW, Atlanta, Georgia, USA",33.751784,-84.393039
"Alexandra and Ainsworth Estate, Rowley Way, Camden, London, England, UK",51.539959100000004,-0.1809703443840603
"Sharpthorne tunnel, Bluebell Railway, West Sussex, England, UK",51.074018,-0.044811
"Wrotham Park, Barnet, Hertfordshire, England, UK",51.6747389,-0.198313236185569
"Deepcut church, Deepcut, Surrey, England, UK",51.3061708,-0.7059665
"6 Black Prince Rd, Kennington, London, England, UK",51.4896428,-0.11210461082443676
"11 Savile Row, London, England, UK",51.5109328,-0.1400346140820593
"11 Stanhope Mews South, Kensington, London, England, UK",51.4933001,-0.1804090306638232
"Holborn Police Station, London, England, UK",51.52079075,-0.11749458317579028
"Rowley Way, Camden, London, England, UK",51.5403041,-0.180501
"Camden, London, England, UK",51.544596,-0.132316
"F Stage, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",51.53642,-0.5179
"Port Adelaide, South Australia, Australia",-34.8342755,138.5123548
"Adelaide, South Australia, Australia",-34.9281805,138.5999312
"Far Northern South Australia, South Australia, Australia",-30.5343665,135.6301212
"Coober Pedy, South Australia, Australia",-29.0133682,134.7536164
"Mount Crawford, South Australia, Australia",-34.66667,138.95
"Mount Lofty Ranges, South Australia, Australia",-35,138.7
"Adelaide Studios, 226 Fullarton Road, Glenside, South Australia, Australia",-34.945198,138.628545
"Adelaide Hills, South Australia, Australia",-34.90135105,138.82932020091445
"Zwinger, Dresden, Saxony, Germany",51.053029550000005,13.734977530931122
"Kraków, Malopolskie, Poland",50.1094444,21.1480556
"Osterstein Castle, Zwickau, Saxony, Germany",50.72101965,12.49992126519431
"Hainewalde, Saxony, Germany",50.9101231,14.7040523
"Dresden, Saxony, Germany",51.0493286,13.7381437
"Waldenburg, Saxony, Germany",50.8743975,12.6003812
"Sächsische Schweiz, Saxony, Germany",50.91528135,14.140008624300318
"Burg Kriebstein, Kriebstein, Saxony, Germany",51.04249315,13.017594030833333
"Eagle Mountain Ln, Burney, California, USA",41.031917,-121.632939
"McCloud River Railroad, McCloud, California, USA",34.022891,-117.562851
"Gooseline Railroad, Cottage Grove, Oregon, USA",43.7974729,-123.058896
"Cottage Grove, Oregon, USA",43.7974729,-123.058896
"Yreka Western Railroad, Yreka, California, USA",41.72917,-122.641722
"419 N Main St, Brownsville, Oregon, USA",44.394595,-122.984703
"School Ave, Brownsville, Oregon, USA",44.3969168,-122.9824509
"Veneta, Oregon, USA",44.046514,-123.353537
"Row River Trail, Cottage Grove, Oregon, USA",43.7998245,-123.0469069
"Eugene, Oregon, USA",44.0505054,-123.0950506
"325 Fisher St, Brownsville, Oregon, USA",44.393925,-122.988399
"Dusty CG Eagle Mountain Rd, Burney, California, USA",40.8823811,-121.66082
"N Main St, Brownsville, Oregon, USA",44.3925422,-122.9844418
"Franklin, Oregon, USA",44.1584023,-123.3077098
"Brownsville, Oregon, USA",44.39242,-122.983126
"Territorial Hwy & Franklin Rd, Junction City, Oregon, USA",44.3131157,-123.296782
"Holloway Heights, Brownsville, Oregon, USA",44.395101,-122.986389
"25850 Tidball Ln, Veneta, Oregon, USA",44.05022,-123.322039
"1152 Linn Way, Brownsville, Oregon, USA",44.40180550013256,-122.990930262887
"Baptist Cemetery, Brownsville, Oregon, USA",44.4196573,-123.0169321
"Houston Road, Veneta, Oregon, USA",44.046514,-123.353537
"Royal Ave. Eugene, Oregon, USA",44.0698948,-123.1560014
"N Main St & Park Ave, Brownsville, Oregon, USA",34.8665219,-82.3922057
"380 South San Rafael Avenue, Pasadena, California, USA",34.137285,-118.169594
"Burney, California, USA",40.8823811,-121.66082
"Junction City, Oregon, USA",44.2191935,-123.204785
"McCloud, California, USA",41.2557119,-122.139448
"Yreka, California, USA",41.72917,-122.641722
"Tehachapi Pass, California, USA",35.1015454,-118.2828678
"Manawaiopuna Falls, Hanapepe Valley, Kaua'i, Hawaii, USA",21.91633,-159.57951
"Kualoa Ranch - 49560 Kamehameha Highway, Ka'a'awa, O'ahu, Hawaii, USA",N/A,N/A
"Jurassic Kahili Ranch, Kilauea, Kaua'i, Hawaii, USA",22.213592,-159.398563
"Blue Hole, Kaua'i, Hawaii, USA",22.0663404,-159.4828966
"Red Rock Canyon State Park - Highway 14, Cantil, California, USA",35.2383,-118.056427
"Olokele Valley, Kaua'i, Hawaii, USA",19.593801499999998,-155.42837009716908
"Lawai, Kaua'i, Hawaii, USA",21.917797,-159.500293
"Stage 24, Universal Studios - 100 Universal City Plaza, Universal City, California, USA",34.138586,-118.355735
"National Tropical Botanical Gardens, Allerton Garden on Kauai - Papalina Rd, Kalaheo, Kaua'i, Hawaii, USA",21.9108907,-159.5138283
"Griffith Observatory, 2800 E Observatory Rd, Los Angeles, California, USA",34.11821875,-118.30029332196601
"Stage 28, Universal Studios - 100 Universal City Plaza, Universal City, California, USA",34.138586,-118.355735
"Stage 27, Universal Studios - 100 Universal City Plaza, Universal City, California, USA",34.138586,-118.355735
"Hoopii Falls, Kapaa, Kaua'i, Hawaii, USA",22.105297,-159.339049
"Valley House Plantation Estate - 6191 Hauaala Rd, Kealia, Kaua'i, Hawaii, USA",N/A,N/A
"Waikoko Forest Management Rd, Kaua'i, Hawaii, USA",19.593801499999998,-155.42837009716908
"Jungle Set, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.148175,-118.338482
"Oxford University, Oxford, Oxfordshire, England, UK",51.7583164,-1.2651448728790433
"King's Cross Station, King's Cross, London, England, UK",51.5304561,-0.1232594
"Lacock Abbey, Lacock, Wiltshire, England, UK",51.4148104,-2.116894635571449
"Ealing Studios, Ealing, London, England, UK",51.50892995,-0.307743284849164
"K Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038
"Loch Eilt, Highland, Scotland, UK",56.880393,-5.592716
"Fort William, Highland, Scotland, UK",56.8178285,-5.110974
"Guanabara Bay, Rio de Janeiro, Rio de Janeiro, Brazil",-22.81690235,-43.127220112581526
Brazil,-10.3333333,-53.2
"Fort Macomb, New Orleans, Louisiana, USA",30.0648035,-89.80463109095354
"Mangaratiba, Rio de Janeiro, Brazil",-22.9600193,-44.04111
"Niterói, Rio de Janeiro, Brazil",-22.8884,-43.1147
"Rio de Janeiro, Brazil",-22.9110137,-43.2093727
"First Presbyterian Church of Hollywood - 1760 N. Gower Street, Hollywood, Los Angeles, California, USA",34.103151,-118.322219
"Elmwood, Louisiana, USA",29.9565932,-90.1897975
"Louisiana, USA",30.8703881,-92.007126
"Tikal National Park, Guatemala",17.1910467,-89.61489111940308
"Yuma, Arizona, USA",32.665135,-114.47603157249804
"Sidi Driss Hotel, Matmata, Tunisia",33.5425816,9.967051160815116
"Chott el Djerid, Nefta, Tunisia",33.8720687,7.880684
"Ajim, Jerba, Tunisia",33.72638,10.75664
"Sidi Bouhlel, Tozeur, Tunisia",34.0357781,8.280712508755723
"Calakmul, Campeche, Mexico",18.1142902,-89.80105
"Death Valley National Park, California, USA",36.7014631,-118.755997
"Elstree Studios, Borehamwood, Hertfordshire, England, UK",51.6570349,-0.2674985120341028
"Sidi Bouhel, Tunisia",36.1770871,9.1256499
"Shed 1, Cardington Airship Hangars, Bedfordshire, England, UK",52.1248304,-0.4416472
"Stage 1, Elstree Studios, Borehamwood, Hertfordshire, England, UK",51.6570349,-0.2674985120341028
Tunisia,33.8439408,9.400138
"Stage 7, Elstree Studios, Borehamwood, Hertfordshire, England, UK",51.6570349,-0.2674985120341028
"Stage 8, Elstree Studios, Borehamwood, Hertfordshire, England, UK",51.6570349,-0.2674985120341028
"Stage 2, Elstree Studios, Borehamwood, Hertfordshire, England, UK",51.6570349,-0.2674985120341028
"Stage 6, Elstree Studios, Borehamwood, Hertfordshire, England, UK",51.6570349,-0.2674985120341028
"Stage 4, Elstree Studios, Borehamwood, Hertfordshire, England, UK",51.6570349,-0.2674985120341028
"Stage 3, Elstree Studios, Borehamwood, Hertfordshire, England, UK",51.6570349,-0.2674985120341028
"Stage 9, Elstree Studios, Borehamwood, Hertfordshire, England, UK",51.6570349,-0.2674985120341028
"Tataouine, Tunisia",31.7317009,9.770219749624271
"Campeche, Mexico",19.330194,-89.94351380117641
Guatemala,15.5855545,-90.345759
Mexico,23.6585116,-102.0077097
"Arizona, USA",34.395342,-111.763275
"Atlanta, Georgia",33.7489924,-84.3902644
"Tallulah Falls Lake, Georgia, USA",34.74375565,-83.40703028121663
"Lincoln Book Tower, Ford's Theatre, Penn Quarter, Washington D.C, USA",38.896676299999996,-77.02564491513466
"The Exorcist Steps, Georgetown, District Columbia, USA",38.9051994,-77.062785
"Washington, District of Columbia, USA",38.8950368,-77.0365427
"Mt. Potts Station, Erewhon, Canterbury, New Zealand",-43.5202003,170.8766639
"Dry Creek Quarry, Wellington, New Zealand",-41.2887953,174.7772114
"Deer Park Heights, Queenstown, Otago, New Zealand",-45.0391751,168.6978307
"Mount Ruapehu, Tongariro National Park, Central Plateau, New Zealand",-39.464289699999995,175.67310233566945
"Stone Street Studios, Stone Street, Miramar, Wellington, New Zealand",-41.317412,174.814569
"Putangirua Pinnacles, Wairarapa region, North Island, New Zealand",-46.816484,168.238851
"Central Plateau, New Zealand",-49.6889212,178.7740945
"Fiordland National Park, Southland, New Zealand",-45.4237518,167.7189571
"North Island, New Zealand",-38.00353045,175.95785260835657
"Erewhon, Canterbury, New Zealand",-43.471225849999996,170.7695866093781
"Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA",37.832671399999995,-122.28369421339062
"Dettifoss, Vatnajökull National Park, Iceland",64.6962739,-16.957721665731754
"The Storr, Isle of Skye, Highland, Scotland, UK",57.5066357,-5.0038367
"Rannoch Moor, Highland, Scotland, UK",57.5066357,-5.0038367
"Hekla, Rangárvallasýsla, Iceland",63.91667,-20
"Fort William, Glen Coe, Highland, Scotland, UK",56.8483618,-5.088585
"Ciudad de la Luz, Alicante, Comunidad Valenciana, Spain",38.3436365,-0.4881708
"Pinewood Toronto Studios, Port Lands, Toronto, Ontario, Canada",43.6465663,-79.35106457413957
"Scotland, UK",56.7861112,-4.1140518
"Iver Heath, Buckinghamshire, England, UK",51.5343612,-0.5302492
"Port Lands, Toronto, Ontario, Canada",43.6430648,-79.3506012
"Ontario, Canada",50.000678,-86.000977
Panama,8.559559,-81.1308434
"Porto, Portugal",41.1494512,-8.6107884
"Augusta, Georgia, USA",33.4709714,-81.9748429
Portugal,39.6621648,-8.1353519
"San Juan, Puerto Rico",18.46633,-66.10572
"Water Street, Edgartown, Martha's Vineyard, Massachusetts, USA",41.4544782,-70.601231
"Falmouth, Massachusetts, USA",41.5514979,-70.6147519
"Dangerous Reef, South Australia, Australia",-30.5343665,135.6301212
"Joseph Sylva State Beach, Martha's Vineyard, Massachusetts, USA",42.3788774,-72.032366
"Southern Ocean, South Australia, Australia",-37.48613,140.01193
"East Chop, Martha's Vineyard, Massachusetts, USA",42.3788774,-72.032366
"Oak Bluffs, Martha's Vineyard, Massachusetts, USA",41.4536222,-70.5684337
"Main Street, Edgartown, Martha's Vineyard, Massachusetts, USA",41.4553215,-70.6028345
"South Water Street & Davis Lane, Edgartown, Massachusetts, USA",36.439027,-99.203528
"Aquinnah, Martha's Vineyard, Massachusetts, USA",41.3437229,-70.8147523
"American Legion Memorial Bridge, Martha's Vineyard, Massachusetts, USA",42.3788774,-72.032366
"Edgartown, Martha's Vineyard, Massachusetts, USA",41.3894198,-70.5129682
"Sengekontacket Pond, Martha's Vineyard, Massachusetts, USA",42.3788774,-72.032366
"Santa Catalina Island, Channel Islands, California, USA",36.7014631,-118.755997
"Menemsha, Martha's Vineyard, Massachusetts, USA",42.3788774,-72.032366
"265 East Chop Drive, Vineyard Haven, Massachusetts, USA",41.4542914,-70.6038026
"35 Aquinnah Circle, Aquinnah, Massachusetts, USA",41.3460907,-70.83549984569231
"Far West Coast, South Australia, Australia",-30.5343665,135.6301212
"Spencer Gulf, South Australia, Australia",-28.1765,139.79873
"Martha's Vineyard, Massachusetts, USA",42.3788774,-72.032366
"South Australia, Australia",-30.5343665,135.6301212
Australia,-24.7761086,134.755
"Bucharest, Romania",44.4361414,26.1027202
Romania,45.9852129,24.6859225
"Varna, Bulgaria",43.2073873,27.9166653
"New Boyana Film Studios, Sofia, Bulgaria",42.6977028,23.3217359
"Sofia Airport, Sofia, Bulgaria",42.6879666,23.4161349
Bulgaria,42.6073975,25.4856617
"Bebresh Viaduct, Vitinya Pass, Bulgaria",42.7815295,23.7996189
"Military Academy Hospital, Sofia, Bulgaria",42.6977028,23.3217359
"Vertigo Tower, Sofia, Bulgaria",42.65704335,23.286106881754854
"Lipscani, Bucharest, Romania",44.4319356,26.1009058
"University Square, Bucharest, Romania",44.4353423,26.1025347
"Arcul de Triumf, Bucharest, Romania",44.467170100000004,26.07812345
"Carpathian Mountains, Romania",47.0005707,25.5017192
